,created_at,pm25,pm10,rh,temp
2209,2020-11-24 15:45:00,24.4,27.1,31.05,32.27
2210,2020-11-24 16:00:00,24.3,27.2,31.72,32.48
2211,2020-11-24 16:15:00,22.9,25.7,30.99,31.73
2212,2020-11-24 16:30:00,20.4,22.9,30.42,31.4
2213,2020-11-24 16:45:00,21.1,24.5,30.59,32.01
2214,2020-11-24 17:00:00,22.8,26.4,30.54,31.11
2215,2020-11-24 17:15:00,25.3,29.4,32.15,30.69
2216,2020-11-24 17:30:00,28.2,34.3,33.44,30.39
2217,2020-11-24 17:45:00,30.7,36.7,35.24,29.73
2218,2020-11-24 18:00:00,32.8,37.2,36.51,29.3
2219,2020-11-24 18:15:00,35.5,42.2,37.33,29.15
2220,2020-11-24 18:30:00,36.1,42.5,38.24,29.04
2221,2020-11-24 18:45:00,37.7,46.7,38.79,28.59
2222,2020-11-24 19:00:00,39.2,47.7,39.04,28.26
2223,2020-11-24 19:15:00,40.0,45.9,39.42,28.15
2224,2020-11-24 19:30:00,42.2,49.6,39.36,27.99
2225,2020-11-24 19:45:00,44.2,51.2,39.71,27.87
2226,2020-11-24 20:00:00,44.2,49.7,39.84,27.43
2227,2020-11-24 20:15:00,43.4,48.8,41.81,27.51
2228,2020-11-24 20:30:00,44.5,55.1,42.66,27.08
2229,2020-11-24 21:00:00,45.3,50.7,42.88,26.73
2230,2020-11-24 21:15:00,45.2,50.6,42.28,26.73
2231,2020-11-24 21:30:00,46.3,52.0,43.75,26.5
2232,2020-11-24 21:45:00,44.3,49.8,43.11,26.19
2233,2020-11-24 22:00:00,45.4,51.2,44.0,25.86
2234,2020-11-24 22:15:00,44.2,49.3,44.7,25.62
2235,2020-11-24 22:30:00,45.3,50.7,44.38,25.52
2236,2020-11-24 22:45:00,42.9,48.1,45.25,25.47
2237,2020-11-24 23:00:00,44.4,49.8,45.63,25.09
2238,2020-11-24 23:15:00,43.1,48.4,46.17,24.94
2239,2020-11-24 23:30:00,41.8,49.6,46.44,24.95
2240,2020-11-24 23:45:00,41.1,46.1,46.68,24.68
2241,2020-11-25 00:00:00,37.9,43.0,46.75,24.68
2242,2020-11-25 00:15:00,35.7,40.0,45.73,24.47
2243,2020-11-25 00:30:00,34.8,38.9,46.51,24.82
2244,2020-11-25 00:45:00,34.8,39.1,45.59,24.61
2245,2020-11-25 01:00:00,33.8,37.7,45.62,24.71
2246,2020-11-25 01:15:00,34.8,39.3,45.48,24.77
2247,2020-11-25 01:30:00,34.8,39.9,47.08,24.62
2248,2020-11-25 01:45:00,39.2,44.0,48.12,24.53
2249,2020-11-25 02:00:00,37.4,42.0,48.27,24.62
2250,2020-11-25 02:15:00,37.1,41.3,48.38,24.54
2251,2020-11-25 02:30:00,36.3,40.6,47.73,24.33
2252,2020-11-25 02:45:00,37.2,41.4,47.16,24.26
2253,2020-11-25 03:00:00,36.5,40.8,47.66,24.35
2254,2020-11-25 03:15:00,34.9,38.9,48.03,24.1
2255,2020-11-25 03:30:00,39.0,43.6,49.26,23.96
2256,2020-11-25 03:45:00,35.2,39.2,49.22,24.01
2257,2020-11-25 04:00:00,32.7,36.3,48.84,23.77
2258,2020-11-25 04:15:00,31.6,35.3,48.3,23.89
2259,2020-11-25 04:30:00,31.2,34.9,49.85,23.99
2260,2020-11-25 04:45:00,31.0,34.7,50.8,23.76
2261,2020-11-25 05:00:00,32.1,35.7,50.0,23.55
2262,2020-11-25 05:15:00,30.9,34.4,50.83,23.69
2263,2020-11-25 05:30:00,35.3,39.1,49.98,23.51
2264,2020-11-25 05:45:00,39.6,44.1,50.3,23.36
2265,2020-11-25 06:00:00,38.0,42.3,50.66,23.22
2266,2020-11-25 06:15:00,37.8,42.0,50.98,23.5
2267,2020-11-25 06:30:00,36.5,40.8,51.12,23.59
2268,2020-11-25 06:45:00,36.2,40.3,50.6,23.4
2269,2020-11-25 07:00:00,38.8,43.3,50.39,23.74
2270,2020-11-25 07:15:00,41.7,46.5,49.4,23.85
2271,2020-11-25 07:30:00,45.2,50.5,48.92,24.25
2272,2020-11-25 07:45:00,46.0,51.3,48.52,24.36
2273,2020-11-25 08:00:00,47.0,52.6,47.99,24.91
2274,2020-11-25 08:15:00,44.3,49.4,47.54,25.35
2275,2020-11-25 08:30:00,48.1,53.8,47.47,25.3
2276,2020-11-25 08:45:00,45.3,50.6,47.0,25.66
2277,2020-11-25 09:00:00,42.5,47.2,46.15,26.12
2278,2020-11-25 09:30:00,31.9,35.6,44.9,27.13
2279,2020-11-25 09:45:00,32.9,36.5,43.38,27.97
2280,2020-11-25 10:00:00,34.1,37.6,41.94,28.93
2281,2020-11-25 10:15:00,31.8,35.2,40.69,29.58
2282,2020-11-25 10:30:00,35.1,38.8,41.36,29.77
2283,2020-11-25 10:45:00,31.2,34.7,39.19,29.89
2284,2020-11-25 11:00:00,30.3,33.6,38.18,29.93
2285,2020-11-25 11:15:00,30.0,33.2,37.91,30.21
2286,2020-11-25 11:30:00,28.4,31.8,36.92,30.63
2287,2020-11-25 11:45:00,27.9,30.9,37.08,30.32
2288,2020-11-25 12:00:00,27.2,30.0,37.28,30.19
2289,2020-11-25 12:15:00,25.2,27.9,35.94,30.9
2290,2020-11-25 12:30:00,24.6,27.0,36.15,31.66
2291,2020-11-25 12:45:00,23.2,25.5,35.62,32.08
2292,2020-11-25 13:00:00,25.2,27.9,35.73,32.39
2293,2020-11-25 13:15:00,23.4,26.2,35.73,33.02
2294,2020-11-25 13:30:00,22.5,24.7,36.59,33.21
2295,2020-11-25 13:45:00,18.8,21.0,37.46,33.36
2296,2020-11-25 14:00:00,18.5,21.5,38.03,33.49
2297,2020-11-25 14:15:00,17.7,19.6,37.69,33.85
2298,2020-11-25 14:30:00,18.0,20.0,38.03,33.62
2299,2020-11-25 14:45:00,15.3,17.0,38.14,34.31
2300,2020-11-25 15:00:00,15.6,17.4,38.55,34.19
2301,2020-11-25 15:15:00,16.2,18.0,38.78,33.94
2302,2020-11-25 15:30:00,14.5,16.0,38.36,34.18
2303,2020-11-25 15:45:00,14.8,16.4,38.79,33.79
2304,2020-11-25 16:00:00,14.5,16.1,40.33,33.21
2305,2020-11-25 16:15:00,15.2,16.9,41.02,33.07
2306,2020-11-25 16:30:00,16.7,18.6,41.39,33.01
2307,2020-11-25 16:45:00,17.4,19.4,42.36,32.93
2308,2020-11-25 17:00:00,17.2,19.1,43.13,32.5
2309,2020-11-25 17:15:00,18.8,20.8,44.03,31.97
2310,2020-11-25 17:30:00,19.6,21.7,44.52,31.78
2311,2020-11-25 17:45:00,20.3,22.6,45.57,31.3
2312,2020-11-25 18:00:00,20.2,22.3,46.38,31.08
2313,2020-11-25 18:15:00,21.8,24.2,47.46,30.61
2314,2020-11-25 18:30:00,24.3,27.0,47.67,30.38
2315,2020-11-25 18:45:00,25.5,28.3,47.98,30.27
2316,2020-11-25 19:00:00,27.5,30.8,47.67,30.36
2317,2020-11-25 19:15:00,28.5,31.8,47.87,30.36
2318,2020-11-25 19:30:00,29.0,32.4,48.01,30.27
2319,2020-11-25 19:45:00,30.3,33.8,48.61,30.39
2320,2020-11-25 20:00:00,33.2,37.0,49.39,30.22
2321,2020-11-25 20:15:00,34.3,38.0,51.26,30.0
2322,2020-11-25 20:30:00,32.7,36.1,52.25,29.54
2323,2020-11-25 20:45:00,30.9,34.3,53.6,29.39
2324,2020-11-25 21:00:00,30.1,33.2,54.04,29.47
2325,2020-11-25 21:15:00,29.4,32.5,54.68,29.36
2326,2020-11-25 21:45:00,0.0,0.0,-6.0,-46.85
2327,2020-11-25 22:00:00,29.8,32.9,55.83,29.03
2328,2020-11-25 22:15:00,26.3,29.3,56.18,28.99
2329,2020-11-25 22:30:00,28.7,31.7,56.21,29.03
2330,2020-11-25 22:45:00,29.9,33.4,56.53,28.83
2331,2020-11-25 23:00:00,26.7,29.9,56.83,28.77
2332,2020-11-25 23:15:00,30.9,34.1,56.53,28.73
2333,2020-11-25 23:30:00,30.5,33.9,56.36,28.4
2334,2020-11-25 23:45:00,30.1,33.5,56.26,28.34
2335,2020-11-26 00:00:00,34.2,38.1,55.25,28.44
2336,2020-11-26 00:15:00,33.1,36.8,54.46,28.34
2337,2020-11-26 00:30:00,30.4,33.7,53.26,28.17
2338,2020-11-26 00:45:00,30.0,33.2,51.12,28.33
2339,2020-11-26 01:00:00,31.7,35.4,49.41,28.27
2340,2020-11-26 01:15:00,32.7,36.4,50.01,28.59
2341,2020-11-26 01:30:00,30.1,33.2,49.64,28.44
2342,2020-11-26 01:45:00,30.9,33.9,52.06,28.16
2343,2020-11-26 02:00:00,30.5,33.6,54.23,27.65
2344,2020-11-26 02:15:00,32.6,36.0,56.64,27.24
2345,2020-11-26 02:30:00,35.0,38.5,57.81,26.83
2346,2020-11-26 02:45:00,34.6,38.2,60.14,26.83
2347,2020-11-26 03:00:00,33.8,37.5,65.19,26.05
2348,2020-11-26 03:15:00,28.5,31.3,66.12,25.65
2349,2020-11-26 03:30:00,28.6,31.4,64.53,26.12
2350,2020-11-26 03:45:00,29.7,32.6,62.9,26.25
2351,2020-11-26 04:00:00,33.8,37.1,62.89,26.07
2352,2020-11-26 04:15:00,30.6,33.6,62.81,26.13
2353,2020-11-26 04:30:00,31.8,35.2,61.83,26.49
2354,2020-11-26 04:45:00,29.4,32.3,61.28,26.45
2355,2020-11-26 05:00:00,28.1,31.0,61.79,26.21
2356,2020-11-26 05:15:00,29.1,32.1,62.11,26.06
2357,2020-11-26 05:30:00,28.2,30.9,61.01,26.49
2358,2020-11-26 05:45:00,29.2,32.1,59.96,26.3
2359,2020-11-26 06:00:00,30.9,34.1,61.03,25.94
2360,2020-11-26 06:15:00,33.1,36.4,61.7,25.87
2361,2020-11-26 06:30:00,29.4,32.4,62.4,25.77
2362,2020-11-26 06:45:00,29.6,32.7,62.43,25.98
2363,2020-11-26 07:00:00,25.7,28.4,62.12,26.34
2364,2020-11-26 07:15:00,30.0,33.2,61.79,26.5
2365,2020-11-26 07:30:00,38.9,43.0,61.13,26.8
2366,2020-11-26 07:45:00,41.3,45.8,59.6,27.55
2367,2020-11-26 08:00:00,30.6,33.9,57.82,28.08
2368,2020-11-26 08:15:00,27.2,30.1,57.21,28.44
2369,2020-11-26 08:30:00,22.9,25.4,57.38,28.34
2370,2020-11-26 08:45:00,20.7,22.9,57.41,28.46
2371,2020-11-26 09:00:00,21.1,23.3,57.09,28.88
2372,2020-11-26 09:15:00,20.1,22.2,55.86,29.3
2373,2020-11-26 09:30:00,18.5,20.7,54.62,29.82
2374,2020-11-26 10:00:00,18.1,19.9,52.76,30.59
2375,2020-11-26 10:15:00,17.3,19.1,52.68,30.4
2376,2020-11-26 10:30:00,18.6,20.5,51.69,30.69
2377,2020-11-26 10:45:00,17.8,19.6,51.53,30.77
2378,2020-11-26 11:00:00,17.9,19.8,51.45,30.93
2379,2020-11-26 11:15:00,18.6,20.7,50.7,31.14
2380,2020-11-26 11:30:00,16.8,18.6,50.75,30.96
2381,2020-11-26 11:45:00,15.3,17.1,51.74,30.6
2382,2020-11-26 12:00:00,13.9,15.5,50.58,30.78
2383,2020-11-26 12:15:00,11.1,12.2,48.84,31.26
2384,2020-11-26 12:30:00,11.2,12.4,47.62,31.41
2385,2020-11-26 12:45:00,11.3,12.5,47.86,31.54
2386,2020-11-26 13:00:00,12.5,13.7,47.54,31.57
2387,2020-11-26 13:15:00,9.6,10.6,48.4,31.25
2388,2020-11-26 13:30:00,10.6,11.8,47.67,31.65
2389,2020-11-26 13:45:00,7.5,8.3,47.73,31.14
2390,2020-11-26 14:00:00,9.7,10.8,47.34,31.6
2391,2020-11-26 14:15:00,10.3,11.4,48.28,31.15
2392,2020-11-26 14:30:00,11.1,12.2,48.99,30.92
2393,2020-11-26 14:45:00,12.6,14.0,49.57,30.72
2394,2020-11-26 15:30:00,13.9,15.5,51.12,30.13
2395,2020-11-26 15:45:00,0.0,0.0,-6.0,-46.85
2396,2020-11-26 16:15:00,13.6,15.4,53.39,28.98
2397,2020-11-26 16:30:00,15.5,17.2,53.31,29.02
2398,2020-11-26 16:45:00,15.8,17.6,54.22,28.69
2399,2020-11-26 17:00:00,14.8,16.4,54.63,28.38
2400,2020-11-26 17:15:00,14.2,16.0,55.19,28.16
2401,2020-11-26 17:30:00,15.4,17.1,55.57,28.03
2402,2020-11-26 17:45:00,17.6,19.6,55.51,28.1
2403,2020-11-26 18:00:00,19.1,21.2,55.92,27.99
2404,2020-11-26 18:15:00,19.8,22.0,55.71,28.11
2405,2020-11-26 18:30:00,22.8,25.4,55.89,28.21
2406,2020-11-26 18:45:00,23.4,26.2,56.68,27.91
2407,2020-11-26 19:00:00,23.9,26.4,57.17,27.69
2408,2020-11-26 19:15:00,23.6,26.4,57.99,27.38
2409,2020-11-26 19:30:00,26.0,29.0,58.78,27.12
2410,2020-11-26 19:45:00,27.1,30.2,59.64,26.91
2411,2020-11-26 20:00:00,29.6,32.9,59.67,26.92
2412,2020-11-26 20:15:00,35.6,39.5,59.07,27.11
2413,2020-11-26 20:30:00,37.0,41.3,59.85,26.8
2414,2020-11-26 20:45:00,36.6,40.5,59.21,26.92
2415,2020-11-26 21:00:00,34.4,38.1,59.73,26.76
2416,2020-11-26 21:15:00,30.4,33.5,59.88,26.58
2417,2020-11-26 21:30:00,36.1,40.0,59.47,26.82
2418,2020-11-26 21:45:00,38.4,42.5,59.35,26.75
2419,2020-11-26 22:00:00,37.1,41.2,59.53,26.63
2420,2020-11-26 22:30:00,49.3,54.5,60.43,26.46
2421,2020-11-26 22:45:00,50.5,55.7,59.56,26.76
2422,2020-11-26 23:00:00,46.6,51.7,58.95,27.11
2423,2020-11-26 23:15:00,42.1,46.3,59.74,27.16
2424,2020-11-26 23:30:00,38.3,42.1,60.06,27.39
2425,2020-11-26 23:45:00,39.0,42.8,60.47,27.42
2426,2020-11-27 00:00:00,49.4,54.4,61.77,26.98
2427,2020-11-27 00:15:00,47.5,52.2,62.59,26.94
2428,2020-11-27 00:30:00,43.7,48.3,62.44,26.95
2429,2020-11-27 00:45:00,45.7,50.2,63.2,26.75
2430,2020-11-27 01:00:00,49.1,54.0,62.64,26.78
2431,2020-11-27 01:15:00,50.8,55.9,63.43,26.49
2432,2020-11-27 01:30:00,51.1,56.3,63.37,26.49
2433,2020-11-27 01:45:00,48.3,53.0,62.96,26.58
2434,2020-11-27 02:00:00,48.3,53.0,63.69,26.37
2435,2020-11-27 02:15:00,48.6,53.3,68.8,25.33
2436,2020-11-27 02:30:00,49.9,54.9,69.41,25.08
2437,2020-11-27 03:15:00,45.5,50.1,72.7,24.35
2438,2020-11-27 04:00:00,38.9,42.8,71.29,24.89
2439,2020-11-27 04:15:00,35.9,39.4,70.63,25.02
2440,2020-11-27 04:30:00,37.9,41.4,70.81,24.89
2441,2020-11-27 04:45:00,33.3,36.2,68.56,25.5
2442,2020-11-27 05:00:00,20.9,22.8,67.94,24.93
2443,2020-11-27 05:15:00,20.4,22.3,68.12,24.82
2444,2020-11-27 05:30:00,23.0,25.2,68.75,24.82
2445,2020-11-27 05:45:00,15.2,16.7,67.64,25.03
2446,2020-11-27 06:00:00,10.2,11.2,69.3,24.1
2447,2020-11-27 06:15:00,7.2,8.0,68.78,24.26
2448,2020-11-27 06:30:00,7.3,8.1,69.15,24.25
2449,2020-11-27 06:45:00,15.5,17.0,68.2,24.58
2450,2020-11-27 07:00:00,18.7,20.5,68.4,24.45
2451,2020-11-27 07:15:00,21.3,23.4,69.04,24.35
2452,2020-11-27 07:30:00,30.4,33.6,69.66,24.2
2453,2020-11-27 07:45:00,31.3,34.5,70.66,24.09
2454,2020-11-27 08:00:00,30.2,33.3,69.29,24.58
2455,2020-11-27 08:15:00,29.6,32.8,66.28,25.47
2456,2020-11-27 08:30:00,26.8,29.5,64.58,26.12
2457,2020-11-27 08:45:00,21.8,24.2,64.63,25.78
2458,2020-11-27 09:00:00,21.8,24.2,64.88,26.43
2459,2020-11-27 09:15:00,22.9,25.5,65.83,25.92
2460,2020-11-27 09:30:00,20.1,22.2,61.83,26.58
2461,2020-11-27 09:45:00,21.7,23.8,62.98,25.96
2462,2020-11-27 10:00:00,21.5,23.6,64.83,25.48
2463,2020-11-27 10:15:00,28.0,30.8,66.07,25.2
2464,2020-11-27 10:30:00,30.8,34.0,66.15,25.08
2465,2020-11-27 10:45:00,24.6,27.0,64.9,24.95
2466,2020-11-27 11:00:00,22.2,24.9,62.47,25.29
2467,2020-11-27 11:15:00,17.1,19.1,61.11,25.37
2468,2020-11-27 11:30:00,22.6,24.9,61.53,25.83
2469,2020-11-27 11:45:00,26.8,29.6,62.14,26.07
2470,2020-11-27 12:00:00,28.0,30.8,63.55,25.45
2471,2020-11-27 12:15:00,22.9,25.4,68.7,23.88
2472,2020-11-27 12:30:00,19.4,21.6,68.04,24.1
2473,2020-11-27 12:45:00,19.8,22.1,68.49,24.43
2474,2020-11-27 13:00:00,24.4,26.8,73.24,23.41
2475,2020-11-27 13:15:00,26.3,28.9,74.82,23.23
2476,2020-11-27 13:30:00,25.3,27.8,73.48,23.52
2477,2020-11-27 13:45:00,18.6,20.4,71.01,24.06
2478,2020-11-27 14:00:00,15.5,17.1,66.14,25.25
2479,2020-11-27 14:15:00,13.0,14.3,63.87,25.56
2480,2020-11-27 14:30:00,14.7,16.3,63.73,25.59
2481,2020-11-27 14:45:00,16.8,18.6,62.58,26.19
2482,2020-11-27 15:00:00,20.4,22.6,63.88,25.76
2483,2020-11-27 15:15:00,24.5,27.2,64.79,25.32
2484,2020-11-27 15:45:00,33.2,36.4,65.9,24.86
2485,2020-11-27 16:00:00,41.8,45.9,66.4,24.5
2486,2020-11-27 16:15:00,43.0,47.2,66.72,24.39
2487,2020-11-27 16:30:00,40.1,44.3,65.83,24.69
2488,2020-11-27 16:45:00,41.0,45.4,72.38,23.09
2489,2020-11-27 17:00:00,43.4,47.8,73.83,22.76
2490,2020-11-27 17:15:00,44.9,49.4,76.5,22.42
2491,2020-11-27 17:30:00,45.4,50.0,75.19,22.9
2492,2020-11-27 17:45:00,45.7,50.0,75.77,22.76
2493,2020-11-27 18:00:00,45.1,49.8,75.72,22.72
2494,2020-11-27 18:15:00,47.6,52.2,75.45,22.72
2495,2020-11-27 18:30:00,52.0,57.1,76.02,22.76
2496,2020-11-27 18:45:00,62.8,69.2,77.27,22.07
2497,2020-11-27 19:00:00,64.7,71.3,78.36,21.59
2498,2020-11-27 19:15:00,63.0,69.3,78.66,21.63
2499,2020-11-27 19:30:00,60.9,67.0,76.76,22.09
2500,2020-11-27 19:45:00,61.5,67.8,75.6,22.23
2501,2020-11-27 20:00:00,57.8,63.9,74.41,22.24
2502,2020-11-27 20:15:00,59.9,66.4,75.02,22.06
2503,2020-11-27 20:30:00,57.3,63.4,74.84,22.13
2504,2020-11-27 20:45:00,57.4,63.4,74.51,22.06
2505,2020-11-27 21:00:00,58.9,64.9,74.29,22.29
2506,2020-11-27 21:15:00,57.2,63.0,74.07,22.33
2507,2020-11-27 21:30:00,54.8,60.3,72.51,22.76
2508,2020-11-27 21:45:00,55.9,61.9,73.02,22.52
2509,2020-11-27 22:00:00,55.4,61.3,73.85,22.29
2510,2020-11-27 22:15:00,55.5,61.1,74.49,22.28
2511,2020-11-27 22:30:00,54.2,59.8,74.31,22.17
2512,2020-11-27 22:45:00,54.9,60.5,76.17,22.02
2513,2020-11-27 23:00:00,55.1,60.7,77.29,21.83
2514,2020-11-27 23:15:00,52.1,57.2,75.18,22.05
2515,2020-11-27 23:30:00,53.7,59.1,75.12,21.96
2516,2020-11-27 23:45:00,52.9,58.2,75.26,21.95
2517,2020-11-28 00:00:00,53.0,58.4,73.8,22.19
2518,2020-11-28 00:15:00,53.0,58.6,74.16,22.03
2519,2020-11-28 00:30:00,51.6,56.8,74.28,22.23
2520,2020-11-28 00:45:00,51.3,56.4,74.88,22.02
2521,2020-11-28 01:00:00,48.3,53.3,73.07,22.64
2522,2020-11-28 01:15:00,50.0,55.0,74.38,22.16
2523,2020-11-28 01:30:00,50.0,55.2,75.83,22.25
2524,2020-11-28 01:45:00,49.5,54.5,75.54,22.19
2525,2020-11-28 02:00:00,50.7,56.1,73.12,22.85
2526,2020-11-28 02:15:00,51.9,57.1,73.27,22.72
2527,2020-11-28 02:30:00,50.5,55.6,74.77,22.29
2528,2020-11-28 02:45:00,51.8,56.9,76.61,21.92
2529,2020-11-28 03:00:00,52.9,58.4,76.92,21.73
2530,2020-11-28 03:15:00,50.9,56.2,75.65,21.85
2531,2020-11-28 03:30:00,52.0,57.3,76.88,21.44
2532,2020-11-28 03:45:00,48.9,54.1,76.6,21.43
2533,2020-11-28 04:15:00,47.6,52.6,77.24,21.36
2534,2020-11-28 04:30:00,43.8,48.4,77.85,21.36
2535,2020-11-28 04:45:00,42.6,47.0,76.59,21.83
2536,2020-11-28 05:00:00,38.6,42.6,75.42,22.09
2537,2020-11-28 05:15:00,40.6,44.9,79.07,21.24
2538,2020-11-28 05:30:00,38.4,42.4,77.26,21.84
2539,2020-11-28 05:45:00,38.3,42.2,76.6,22.05
2540,2020-11-28 06:00:00,37.0,40.9,75.34,22.41
2541,2020-11-28 06:15:00,35.1,38.7,74.43,22.76
2542,2020-11-28 06:30:00,33.3,36.6,73.98,22.97
2543,2020-11-28 06:45:00,30.1,33.0,73.38,23.03
2544,2020-11-28 07:00:00,30.9,34.0,73.19,23.14
2545,2020-11-28 07:15:00,28.8,31.6,72.02,23.47
2546,2020-11-28 07:30:00,29.7,32.8,71.76,23.55
2547,2020-11-28 07:45:00,31.3,34.5,71.3,23.62
2548,2020-11-28 08:00:00,34.7,38.3,71.29,23.91
2549,2020-11-28 08:15:00,41.3,45.4,70.89,24.26
2550,2020-11-28 08:30:00,41.2,45.4,69.65,24.91
2551,2020-11-28 08:45:00,31.6,34.8,68.41,25.12
2552,2020-11-28 09:00:00,32.3,35.3,66.64,25.71
2553,2020-11-28 09:15:00,31.5,34.5,65.66,26.49
2554,2020-11-28 09:30:00,30.3,33.4,64.11,27.04
2555,2020-11-28 09:45:00,27.5,30.2,62.63,27.32
2556,2020-11-28 10:00:00,28.2,31.0,59.96,28.67
2557,2020-11-28 10:15:00,26.6,29.3,60.51,28.34
2558,2020-11-28 10:30:00,24.6,26.8,60.6,28.39
2559,2020-11-28 10:45:00,22.1,24.3,59.46,28.67
2560,2020-11-28 11:00:00,21.4,23.3,59.38,28.58
2561,2020-11-28 11:15:00,20.0,22.0,58.06,29.16
2562,2020-11-28 11:30:00,20.3,22.3,58.18,29.36
2563,2020-11-28 11:45:00,20.2,22.1,58.29,28.86
2564,2020-11-28 12:00:00,21.2,23.4,58.93,28.99
2565,2020-11-28 12:15:00,24.1,26.5,57.18,29.62
2566,2020-11-28 12:30:00,24.3,26.7,57.39,29.36
2567,2020-11-28 12:45:00,23.4,25.6,56.33,30.08
2568,2020-11-28 13:00:00,25.0,27.3,55.94,30.22
2569,2020-11-28 13:15:00,22.4,24.5,56.74,29.9
2570,2020-11-28 13:30:00,22.6,24.8,56.0,30.36
2571,2020-11-28 13:45:00,20.3,22.3,55.26,30.72
2572,2020-11-28 14:00:00,21.7,23.8,55.47,30.61
2573,2020-11-28 14:15:00,20.6,22.5,55.18,30.64
2574,2020-11-28 14:30:00,21.7,23.7,54.88,30.81
2575,2020-11-28 14:45:00,18.7,20.5,54.91,30.67
2576,2020-11-28 15:00:00,19.9,21.8,55.42,30.64
2577,2020-11-28 15:15:00,21.3,23.5,56.03,30.4
2578,2020-11-28 15:30:00,19.8,21.9,55.65,30.52
2579,2020-11-28 15:45:00,17.1,18.9,54.41,30.93
2580,2020-11-28 16:00:00,16.8,18.5,54.36,30.72
2581,2020-11-28 16:15:00,16.6,18.1,53.88,31.22
2582,2020-11-28 16:30:00,19.6,21.6,54.35,31.0
2583,2020-11-28 16:45:00,21.3,23.7,55.97,30.22
2584,2020-11-28 17:00:00,18.9,20.8,57.62,29.49
2585,2020-11-28 17:15:00,21.5,23.8,59.32,28.98
2586,2020-11-28 17:30:00,23.0,25.3,60.37,28.88
2587,2020-11-28 17:45:00,21.7,23.7,61.42,28.69
2588,2020-11-28 18:00:00,24.1,26.8,62.02,28.23
2589,2020-11-28 18:15:00,22.9,25.7,62.53,28.31
2590,2020-11-28 18:30:00,24.6,27.1,61.65,28.09
2591,2020-11-28 18:45:00,27.7,30.4,62.69,27.57
2592,2020-11-28 19:00:00,27.5,30.2,62.98,27.6
2593,2020-11-28 19:15:00,28.9,32.0,62.86,27.59
2594,2020-11-28 19:30:00,28.0,30.9,63.36,27.42
2595,2020-11-28 19:45:00,29.1,32.4,63.97,27.24
2596,2020-11-28 20:00:00,28.5,31.7,64.47,27.22
2597,2020-11-28 20:15:00,31.8,35.1,64.32,27.2
2598,2020-11-28 20:30:00,32.3,35.5,64.89,27.02
2599,2020-11-28 20:45:00,33.9,37.6,65.36,26.89
2600,2020-11-28 21:00:00,32.4,35.9,65.3,26.85
2601,2020-11-28 21:15:00,30.2,33.2,65.82,26.68
2602,2020-11-28 21:45:00,29.6,32.6,66.32,26.5
2603,2020-11-28 22:00:00,32.0,35.4,66.59,26.5
2604,2020-11-28 22:15:00,33.6,37.2,65.65,26.84
2605,2020-11-28 22:30:00,36.0,39.7,65.47,26.84
2606,2020-11-28 22:45:00,34.6,38.4,65.53,26.76
2607,2020-11-28 23:00:00,31.6,34.9,66.24,26.49
2608,2020-11-28 23:15:00,31.4,35.0,66.78,26.36
2609,2020-11-28 23:30:00,31.5,35.0,66.59,26.48
2610,2020-11-28 23:45:00,33.6,37.2,66.78,26.39
2611,2020-11-29 00:00:00,34.9,38.7,66.94,26.36
2612,2020-11-29 00:15:00,35.1,38.8,66.64,26.49
2613,2020-11-29 00:30:00,33.5,37.0,67.21,26.3
2614,2020-11-29 00:45:00,31.4,34.5,68.07,25.91
2615,2020-11-29 01:00:00,30.7,33.8,69.36,25.59
2616,2020-11-29 01:15:00,31.5,34.7,69.88,25.65
2617,2020-11-29 01:30:00,33.4,36.7,70.03,25.9
2618,2020-11-29 01:45:00,33.7,37.2,69.68,26.13
2619,2020-11-29 02:00:00,31.3,34.3,69.85,26.19
2620,2020-11-29 02:15:00,29.6,32.4,69.61,26.3
2621,2020-11-29 02:30:00,23.3,25.5,69.87,26.31
2622,2020-11-29 02:45:00,20.4,22.4,69.92,26.37
2623,2020-11-29 03:00:00,20.1,22.0,69.92,26.41
2624,2020-11-29 03:15:00,21.5,23.5,69.38,26.5
2625,2020-11-29 04:00:00,26.4,29.1,68.84,26.79
2626,2020-11-29 04:15:00,26.5,29.0,68.36,27.02
2627,2020-11-29 04:30:00,28.8,31.7,68.44,26.93
2628,2020-11-29 04:45:00,27.7,30.6,67.91,27.1
2629,2020-11-29 05:00:00,28.0,31.0,68.36,26.92
2630,2020-11-29 05:15:00,28.4,31.2,68.68,26.84
2631,2020-11-29 05:30:00,29.1,32.1,68.58,26.89
2632,2020-11-29 05:45:00,30.8,34.2,68.71,26.82
2633,2020-11-29 06:00:00,31.2,34.7,68.72,26.69
2634,2020-11-29 06:15:00,29.5,32.6,69.02,26.49
2635,2020-11-29 06:30:00,32.0,35.4,68.94,26.49
2636,2020-11-29 06:45:00,32.3,35.8,68.96,26.49
2637,2020-11-29 07:00:00,31.4,34.9,69.03,26.5
2638,2020-11-29 07:15:00,33.6,37.0,68.75,26.65
2639,2020-11-29 07:30:00,34.8,38.5,68.68,26.84
2640,2020-11-29 07:45:00,38.4,42.5,67.5,27.36
2641,2020-11-29 08:00:00,33.6,37.4,65.44,27.82
2642,2020-11-29 08:15:00,30.2,33.2,63.9,28.08
2643,2020-11-29 08:30:00,26.0,28.7,61.72,28.62
2644,2020-11-29 08:45:00,25.7,28.3,61.8,28.79
